A1,A2,A3,A4,ranking
-1.352759,1.047841,1.856137,-0.377135,d>c>a>b
-1.352759,1.047841,1.856137,-0.642993,c>a>b>d
-1.35775,1.047841,1.220487,-0.044354,c>a>b>d
-1.35775,1.047841,1.3794,-0.627408,c>a>b>d
-1.35775,1.043159,1.856137,-0.444974,a>c>b>d
-1.352759,1.043159,1.856137,-0.447725,c>a>d>b
-1.35775,1.047841,1.856137,-0.188284,c>a>b>d
-1.35775,1.043159,1.697224,-0.069106,c>a>b>d
-1.352759,1.043159,1.856137,-0.277209,c>a>b>d
-1.352759,1.043159,1.617768,0.135788,a>c>b>d
-1.352759,1.038478,1.856137,-0.178658,c>a>b>d
-1.347768,1.043159,1.617768,-0.267583,c>a>b>d
-1.352759,1.043159,1.856137,-0.291877,d>a>c>b
-1.352759,1.043159,1.856137,0.170166,a>c>b>d
-1.352759,1.043159,0.982119,-0.193326,c>a>b>d
-1.347768,1.043159,1.856137,-0.709457,a>c>d>b
-1.347768,1.043159,1.856137,-0.825885,d>b>a>c
-1.347768,1.043159,1.856137,-0.397303,c>a>b>d
-1.347768,1.043159,1.856137,-0.150697,c>a>b>d
-1.342777,1.043159,0.505382,1.157508,c>a>b>d
-1.342777,1.043159,1.856137,0.39477,c>a>b>d
-1.342777,1.043159,1.856137,0.52174,a>c>b>d
-1.342777,1.043159,1.856137,0.115619,a>c>b>d
-1.337785,1.043159,1.538312,-0.221287,b>a>c>d
-1.337785,1.043159,1.856137,-0.571486,d>c>b>a
-1.337785,1.043159,1.856137,-0.424806,d>a>c>b
-1.337785,1.043159,1.856137,-0.480728,c>a>b>d
-1.332794,1.043159,1.856137,-0.443599,d>a>c>b
-1.332794,1.038478,1.856137,0.499738,d>c>b>a
-1.337785,1.043159,1.856137,0.647335,d>a>c>b
-1.342777,1.038478,1.856137,0.450234,c>a>b>d
-1.347768,1.038478,1.856137,0.66017,a>c>b>d
-1.347768,1.038478,1.458856,-0.256124,a>c>b>d
-1.347768,1.038478,1.697224,-0.621908,a>c>b>d
-1.347768,1.038478,1.856137,-0.303336,a>c>b>d
-1.347768,1.038478,1.856137,-1.054615,d>a>c>b
-1.347768,1.038478,1.458856,-0.577903,c>b>a>d
-1.352759,1.038478,1.856137,-0.928561,d>a>c>b
-1.352759,1.038478,1.220487,-0.738335,c>a>b>d
-1.352759,1.038478,1.538312,-0.262541,c>a>b>d
-1.35775,1.033796,0.505382,-0.350091,c>a>b>d
-1.352759,1.029114,1.856137,0.216462,c>a>b>d
-1.362741,1.033796,-1.163197,2.163185,a>c>b>d
-1.327803,1.029114,1.856137,0.162374,d>c>a>b
-1.322812,1.024432,0.823207,-0.065898,d>c>a>b
-1.322812,1.024432,1.061575,0.162832,d>b>c>a
-1.327803,1.024432,1.856137,0.277884,d>b>c>a
-1.327803,1.024432,1.856137,0.190335,d>c>b>a
-1.327803,1.024432,1.856137,0.393395,d>b>c>a
-1.332794,1.029114,1.856137,-0.402804,d>a>c>b
-1.332794,1.029114,1.856137,-0.085608,d>b>c>a
-1.327803,1.024432,1.856137,-0.469727,d>b>a>c
-1.332794,1.024432,1.856137,0.471777,d>c>b>a
-1.337785,1.024432,1.856137,-0.074148,d>c>b>a
-1.327803,0.996342,1.856137,0.183917,d>c>a>b
-1.327803,0.996342,1.856137,-0.168115,d>c>a>b
-1.327803,0.996342,1.856137,-0.604948,d>a>c>b
-1.332794,1.001024,1.856137,-0.679663,d>a>c>b
-1.327803,1.001024,1.856137,-0.854304,d>a>c>b
-1.332794,1.001024,1.856137,-0.423889,d>c>a>b
-1.337785,1.001024,1.856137,0.006526,c>a>b>d
-1.337785,1.001024,1.856137,-0.732376,d>c>a>b
-1.337785,1.001024,1.856137,-0.50823,d>a>b>c
-1.337785,1.001024,1.856137,-0.814425,d>b>c>a
-1.342777,1.005705,1.856137,-0.763546,d>a>c>b
-1.342777,1.005705,1.856137,-0.729168,d>a>c>b
-1.347768,1.005705,1.856137,-0.562777,a>c>b>d
-1.347768,1.005705,1.856137,-0.648035,d>c>a>b
-1.347768,1.005705,1.299943,-0.672329,d>c>b>a
-1.347768,1.005705,-1.242653,-0.282251,d>a>c>b
-1.352759,1.010387,0.108101,0.691798,b>c>a>d
-1.362741,1.001024,1.061575,-0.274,b>c>a>d
-1.352759,1.005705,0.028645,1.154299,b>a>c>d
-1.35775,1.005705,1.061575,-0.639326,c>b>a>d
-1.352759,1.001024,1.856137,-0.535275,c>a>d>b
-1.352759,1.001024,-0.130267,0.623958,a>c>b>d
-1.35775,0.996342,-0.845373,0.108744,d>a>c>b
-1.352759,1.005705,1.697224,-0.526565,c>a>b>d
-1.342777,1.001024,1.856137,-0.442683,a>d>c>b
-1.347768,1.001024,1.856137,-0.175908,d>c>b>a
-1.347768,1.001024,1.856137,-0.414722,d>c>a>b
-1.347768,1.001024,1.856137,-0.424348,c>a>b>d
-1.347768,1.001024,1.856137,-0.113569,a>c>b>d
-1.337785,1.001024,1.856137,-0.219912,c>a>d>b
-1.342777,1.001024,1.856137,-0.490812,d>a>c>b
-1.342777,1.001024,1.856137,-0.427098,d>a>c>b
-1.342777,1.001024,1.856137,-0.653536,d>c>a>b
-1.342777,1.001024,1.856137,-0.246956,a>c>b>d
-1.342777,1.001024,1.856137,-0.361092,c>a>b>d
-1.332794,1.001024,1.141031,-0.770421,a>c>b>d
-1.337785,1.001024,1.141031,0.776139,c>a>b>d
-1.327803,0.996342,1.856137,0.172,d>c>a>b
-1.327803,0.996342,1.856137,-0.727334,d>a>c>b
-1.332794,0.996342,1.856137,-0.060397,a>c>d>b
-1.332794,0.996342,1.856137,-0.362008,c>a>b>d
-1.327803,0.996342,1.856137,-0.426639,d>c>b>a
-1.327803,0.99166,1.697224,-0.501355,d>a>c>b
-1.332794,0.99166,1.299943,-0.799757,d>a>b>c
-1.332794,0.99166,-0.130267,0.648711,c>d>a>b
-1.332794,0.996342,1.856137,0.004692,a>c>b>d
-1.332794,0.996342,1.617768,-0.095234,c>a>d>b
-1.332794,0.996342,1.856137,-0.031519,d>c>a>b
-1.332794,0.982297,-0.607004,2.014671,c>a>b>d
-1.337785,0.986978,-0.28918,-0.330839,d>c>a>b
-1.332794,0.977615,-1.878303,7.333207,c>a>b>d
-1.347768,0.982297,0.187557,1.443535,c>a>b>d
-1.337785,0.996342,1.856137,0.110119,c>a>b>d
-1.347768,0.986978,-0.050811,1.958749,c>a>b>d
-1.347768,1.001024,-0.448092,1.394947,a>c>b>d
-1.352759,0.99166,-0.68646,-0.678288,d>a>c>b
-1.242953,1.001024,-1.32211,5.35394,c>b>a>d
-1.242953,0.982297,-1.878303,0.44015,d>b>c>a
-1.242953,0.972933,0.584838,0.414939,d>c>a>b
-1.247944,0.972933,0.902663,-0.379427,d>a>b>c
-1.247944,0.972933,0.584838,0.111494,d>c>a>b
-1.247944,0.977615,-0.209723,0.260466,d>b>c>a
-1.252935,0.977615,0.187557,0.563911,d>c>a>b
-1.252935,0.977615,0.267013,-0.073232,d>b>c>a
-1.252935,0.972933,0.505382,-0.194701,d>c>b>a
-1.257926,0.972933,0.505382,0.012485,d>b>c>a
-1.262918,0.977615,0.108101,-0.016851,d>c>a>b
-1.267909,0.972933,0.584838,0.886149,c>a>b>d
-1.262918,0.968251,-0.28918,0.154581,d>c>a>b
-1.262918,0.963569,0.108101,0.219671,a>c>b>d
-1.257926,0.972933,0.187557,-0.363384,d>b>c>a
-1.257926,0.968251,0.187557,-0.267125,d>c>a>b
-1.262918,0.972933,-0.130267,1.881284,c>a>b>d
-1.257926,0.968251,0.108101,-0.405554,d>b>c>a
-1.252935,0.972933,0.74375,-0.445891,d>c>b>a
-1.252935,0.972933,0.74375,0.495155,d>c>b>a
-1.252935,0.968251,0.267013,0.037695,d>a>c>b
-1.247944,0.968251,0.823207,-0.557277,d>c>a>b
-1.242953,0.968251,0.664294,-0.340465,d>c>b>a
-1.242953,0.968251,0.34647,0.582246,c>a>b>d
-1.247944,0.968251,0.267013,0.350308,c>a>b>d
-1.252935,0.968251,-0.28918,0.351225,c>a>b>d
-1.257926,0.968251,0.34647,0.814643,c>a>b>d
-1.247944,0.963569,0.028645,-0.152072,a>c>b>d
-1.252935,0.963569,0.584838,-0.130987,c>a>b>d
-1.247944,0.963569,0.187557,1.502665,c>a>b>d
-1.252935,0.963569,1.141031,-0.486228,a>d>c>b
-1.252935,0.963569,1.061575,-0.560027,d>a>c>b
-1.252935,0.958888,0.664294,-0.819468,c>d>a>b
-1.252935,0.958888,-1.083741,0.190335,c>a>b>d
-1.257926,0.963569,-0.68646,0.761013,c>a>d>b
-1.287874,0.986978,1.856137,0.120203,c>a>d>b
-1.282882,0.986978,1.856137,-0.71725,d>a>c>b
-1.282882,0.982297,1.77668,-0.007684,d>c>a>b
-1.287874,0.986978,1.617768,-0.523357,a>c>b>d
-1.292865,0.982297,1.856137,-0.172241,d>c>a>b
-1.287874,0.986978,1.856137,-0.569194,d>c>a>b
-1.287874,0.982297,1.856137,-0.73696,d>c>a>b
-1.287874,0.982297,1.299943,0.514406,a>c>b>d
-1.297856,0.982297,1.3794,-0.216703,a>c>d>b
-1.292865,0.982297,1.617768,-0.42939,c>a>d>b
-1.297856,0.982297,1.856137,-0.495396,d>c>a>b
-1.292865,0.982297,1.856137,-0.69754,d>c>a>b
-1.302847,0.977615,1.299943,-0.521523,d>b>c>a
-1.302847,0.972933,1.299943,-0.875389,d>b>a>c
-1.297856,0.972933,0.74375,-0.800216,d>c>a>b
-1.302847,0.968251,0.584838,0.001484,d>c>a>b
-1.302847,0.968251,0.505382,-0.033811,c>a>b>d
-1.307838,0.972933,0.584838,-1.042697,d>a>b>c
-1.297856,0.977615,1.061575,0.170624,c>b>a>d
-1.297856,0.977615,1.3794,-0.580654,d>c>b>a
-1.297856,0.977615,-1.878303,-0.432598,d>a>c>b
-1.292865,0.977615,0.74375,-0.746586,d>c>a>b
-1.297856,0.977615,1.141031,0.525866,c>a>b>d
-1.292865,0.972933,0.664294,-0.517398,d>c>b>a
-1.292865,0.972933,0.584838,-0.902892,d>b>c>a
-1.292865,0.977615,-1.481022,-0.18645,a>c>d>b
-1.287874,0.982297,-0.050811,-0.192868,c>a>b>d
-1.287874,0.977615,0.187557,-0.467435,c>a>d>b
-1.287874,0.977615,1.458856,-0.662703,d>c>a>b
-1.287874,0.977615,0.028645,0.702799,c>a>b>d
-1.282882,0.982297,1.856137,-0.280417,d>c>a>b
-1.282882,0.982297,0.74375,-0.418389,a>c>d>b
-1.282882,0.982297,1.141031,-0.170407,d>c>a>b
-1.277891,0.982297,0.34647,-0.293252,d>c>a>b
-1.277891,0.977615,-0.209723,0.103702,d>c>a>b
-1.277891,0.977615,0.505382,-0.207536,d>c>a>b
-1.2729,0.972933,0.505382,-0.732835,d>c>b>a
-1.277891,0.977615,-0.28918,-0.688372,d>c>a>b
-1.282882,0.977615,0.823207,-0.847887,d>c>a>b
-1.282882,0.977615,1.299943,-0.567819,d>c>a>b
-1.277891,0.977615,1.299943,-0.14703,c>d>a>b
-1.277891,0.972933,1.220487,-0.46881,d>c>a>b
-1.277891,0.972933,1.220487,-0.556818,d>a>c>b
-1.287874,0.972933,-0.845373,1.440326,a>c>b>d
-1.282882,0.972933,-0.130267,0.210045,a>c>b>d
-1.282882,0.972933,-0.845373,0.581788,c>a>b>d
-1.277891,0.968251,1.141031,0.188043,c>a>b>d
-1.277891,0.968251,-0.765917,0.403479,c>a>b>d
-1.287874,0.972933,0.584838,-0.750711,d>b>c>a
-1.287874,0.968251,0.584838,-0.537108,d>c>b>a
-1.282882,0.968251,-0.924829,-0.537566,d>c>a>b
-1.277891,0.968251,-0.607004,0.682172,c>a>b>d
-1.277891,0.963569,-0.924829,-0.117236,a>c>b>d
-1.282882,0.968251,0.584838,-0.627866,d>c>b>a
-1.292865,0.968251,0.584838,-0.181867,d>b>c>a
-1.282882,0.963569,0.74375,-0.488062,d>b>c>a
-1.287874,0.963569,0.74375,-0.637034,d>b>c>a
-1.287874,0.963569,0.584838,-0.520148,d>c>a>b
-1.287874,0.968251,0.584838,-0.535275,d>b>a>c
-1.292865,0.963569,0.584838,-0.695706,d>b>c>a
-1.292865,0.968251,0.584838,-0.705332,d>c>b>a
-1.292865,0.968251,0.584838,-0.420222,d>c>b>a
-1.297856,0.968251,-0.368636,-0.403721,d>c>a>b
-1.292865,0.958888,-1.004285,-0.43489,c>a>b>d
-1.297856,0.963569,-0.368636,-0.171324,d>b>a>c
-1.302847,0.958888,-1.878303,-0.25154,d>c>a>b
-1.292865,0.963569,0.584838,-0.529774,d>b>c>a
-1.287874,0.963569,0.584838,-0.49998,d>b>c>a
-1.287874,0.958888,0.505382,-0.001725,d>c>b>a
-1.287874,0.958888,0.108101,-0.171782,d>a>c>b
-1.287874,0.963569,0.823207,-0.442683,d>b>c>a
-1.282882,0.963569,0.664294,-0.226788,c>a>b>d
-1.282882,0.958888,-0.130267,0.32143,c>a>b>d
-1.282882,0.958888,0.187557,0.251299,a>c>b>d
-1.262918,0.963569,1.220487,-0.135112,c>a>b>d
-1.2729,0.963569,0.108101,-0.659494,d>c>a>b
-1.277891,0.963569,0.425926,-0.689747,d>a>c>b
-1.2729,0.972933,0.74375,-0.674621,d>c>a>b
-1.2729,0.968251,0.982119,0.393854,c>a>b>d
-1.2729,0.968251,-0.924829,-0.067731,a>c>b>d
-1.2729,0.963569,0.505382,0.020736,b>d>c>a
-1.2729,0.968251,-0.765917,-0.064522,a>c>b>d
-1.267909,0.968251,-0.448092,-0.433973,c>a>b>d
-1.267909,0.968251,0.028645,-0.613198,c>b>a>d
-1.267909,0.968251,-0.765917,0.026236,a>c>b>d
-1.262918,0.963569,0.982119,-0.866222,d>c>b>a
-1.267909,0.963569,0.664294,-0.0879,c>a>b>d
-1.267909,0.963569,1.061575,-0.533441,d>c>a>b
-1.2729,0.963569,-1.481022,-0.187367,a>c>b>d
-1.227979,0.963569,-0.68646,-1.116495,d>b>a>c
-1.198032,0.940161,0.267013,-0.620074,d>a>b>c
-1.222988,0.935479,-1.798847,-0.087441,c>a>d>b
-1.232971,0.935479,-0.607004,-0.609073,d>c>a>b
-1.237962,0.935479,-1.878303,0.526783,a>c>b>d
-1.232971,0.949524,-1.481022,-0.277209,d>c>a>b
-1.232971,0.944842,-1.481022,2.595892,b>c>a>d
-1.237962,0.958888,-0.448092,2.2379,b>c>a>d
-1.247944,0.958888,0.584838,-0.376218,b>c>a>d
-1.242953,0.958888,0.108101,1.251933,a>c>b>d
-1.252935,0.958888,-0.209723,-0.673246,a>d>c>b
-1.252935,0.958888,-0.209723,-0.013184,a>c>b>d
-1.252935,0.954206,0.028645,-0.982191,a>c>b>d
-1.257926,0.954206,1.538312,-0.634284,c>a>b>d
-1.257926,0.958888,0.982119,-0.574695,d>a>c>b
-1.257926,0.963569,1.141031,-0.978982,d>c>a>b
-1.257926,0.958888,0.028645,-0.138779,c>a>b>d
-1.257926,0.958888,0.982119,-0.367509,c>a>b>d
-1.257926,0.958888,1.141031,-0.559568,a>c>d>b
-1.262918,0.958888,0.664294,-0.588446,d>c>a>b
-1.262918,0.958888,0.664294,-0.238247,a>c>b>d
-1.267909,0.958888,0.664294,-0.30242,c>a>b>d
-1.262918,0.958888,0.74375,-0.39272,c>a>b>d
-1.262918,0.954206,0.425926,0.469027,c>b>a>d
-1.262918,0.958888,0.187557,-0.340923,b>a>c>d
-1.2729,0.958888,0.505382,-0.31067,a>c>b>d
-1.2729,0.958888,0.902663,-0.496313,d>c>b>a
-1.2729,0.958888,0.664294,-0.102568,d>c>a>b
-1.267909,0.954206,0.584838,-0.240997,d>c>a>b
-1.2729,0.958888,1.299943,-0.209369,d>b>c>a
-1.277891,0.958888,1.299943,-0.081941,d>c>a>b
-1.277891,0.958888,1.220487,-0.224037,d>b>c>a
-1.277891,0.958888,1.141031,-0.439932,d>b>c>a
-1.282882,0.958888,0.505382,0.155956,d>c>b>a
-1.282882,0.954206,0.425926,0.183459,d>c>a>b
-1.287874,0.954206,0.505382,-0.075065,d>b>c>a
-1.282882,0.954206,0.584838,-0.526565,d>c>a>b
-1.277891,0.954206,0.74375,-0.285918,d>c>a>b
-1.282882,0.954206,0.664294,0.323722,d>b>c>a
-1.282882,0.954206,0.664294,0.238464,d>c>b>a
-1.277891,0.954206,0.902663,-0.406929,d>b>c>a
-1.2729,0.954206,0.34647,0.363601,c>a>b>d
-1.277891,0.954206,1.061575,0.438316,c>a>b>d
-1.267909,0.954206,0.74375,-0.733751,d>a>c>b
-1.267909,0.954206,0.267013,0.179792,a>b>c>d
-1.257926,0.954206,0.34647,-0.093858,b>a>c>d
-1.257926,0.954206,0.823207,-0.259791,b>c>a>d
-1.257926,0.949524,0.902663,-0.593947,d>a>b>c
-1.257926,0.949524,0.823207,-0.676454,c>b>a>d
-1.237962,0.958888,0.267013,-0.284543,d>b>c>a
-1.242953,0.954206,-0.527548,0.571245,a>c>b>d
-1.247944,0.954206,-0.130267,0.276509,a>c>b>d
-1.247944,0.954206,-0.050811,0.135788,a>c>b>d
-1.247944,0.954206,0.74375,-0.243747,d>c>a>b
-1.232971,0.954206,0.028645,-0.431682,d>b>c>a
-1.232971,0.954206,-0.845373,0.166957,d>c>b>a
-1.232971,0.949524,-0.448092,-0.099359,d>c>b>a
-1.247944,0.949524,-0.050811,-0.163073,c>a>b>d
-1.247944,0.949524,-0.607004,1.097919,a>c>b>d
-1.252935,0.949524,0.34647,-0.499063,b>c>a>d
-1.247944,0.944842,0.187557,0.30447,b>c>a>d
-1.252935,0.944842,-0.924829,1.09196,a>c>b>d
-1.252935,0.944842,0.505382,-0.377135,d>b>c>a
-1.252935,0.949524,0.664294,-0.292794,b>c>a>d
-1.262918,0.949524,0.664294,-0.795174,d>b>c>a
-1.262918,0.949524,0.505382,-0.893725,d>b>c>a
-1.262918,0.949524,0.34647,-0.312504,b>c>a>d
-1.257926,0.944842,-0.130267,-0.002642,a>c>b>d
-1.257926,0.944842,0.505382,-0.690206,d>b>a>c
-1.257926,0.944842,0.505382,-0.665453,d>b>c>a
-1.262918,0.949524,0.425926,-0.907476,d>b>a>c
-1.267909,0.949524,0.028645,-0.042062,b>c>a>d
-1.262918,0.949524,0.584838,-0.60999,d>b>c>a
-1.267909,0.949524,0.584838,-0.403721,d>b>c>a
-1.267909,0.949524,0.505382,0.094992,c>a>b>d
-1.262918,0.944842,-0.28918,-0.044812,d>c>a>b
-1.262918,0.940161,-0.050811,-0.390428,d>a>c>b
-1.262918,0.944842,0.187557,-0.384469,d>c>a>b
-1.262918,0.944842,0.584838,-1.020236,d>b>c>a
-1.2729,0.944842,-0.209723,-1.133914,d>b>a>c
-1.262918,0.935479,-0.845373,3.358629,c>b>a>d
-1.262918,0.926115,0.505382,-0.125945,d>b>c>a
-1.277891,0.949524,-0.765917,-0.81305,d>c>a>b
-1.267909,0.944842,-0.845373,0.778889,a>c>b>d
-1.267909,0.940161,0.187557,-0.526565,d>b>c>a
-1.267909,0.940161,-1.639934,0.438316,a>c>b>d
-1.2729,0.940161,0.902663,-1.010152,d>b>a>c
-1.257926,0.935479,0.425926,-0.540317,d>b>c>a
-1.257926,0.940161,0.267013,-0.484853,d>b>c>a
-1.262918,0.935479,0.028645,-0.212578,d>b>c>a
-1.252935,0.940161,0.584838,-0.593947,d>b>c>a
-1.252935,0.940161,0.584838,-0.696623,d>b>c>a
-1.257926,0.940161,0.584838,-0.344132,d>b>a>c
-1.257926,0.940161,0.584838,-0.667287,d>b>a>c
-1.252935,0.940161,0.108101,1.206096,b>a>c>d
-1.252935,0.940161,-0.448092,-0.338631,c>a>b>d
-1.252935,0.935479,0.187557,-0.856596,d>b>c>a
-1.252935,0.935479,0.34647,-0.891433,d>b>c>a
-1.252935,0.940161,0.584838,-0.847887,d>b>c>a
-1.247944,0.940161,-0.527548,1.478371,b>c>a>d
-1.247944,0.935479,-0.130267,0.067948,b>c>a>d
-1.247944,0.940161,-0.28918,0.865522,c>b>a>d
-1.242953,0.940161,0.664294,-0.535275,d>b>a>c
-1.242953,0.940161,-0.68646,-0.449558,d>c>a>b
-1.242953,0.944842,0.34647,-0.645743,d>b>c>a
-1.242953,0.940161,0.34647,-0.676454,d>b>a>c
-1.232971,0.935479,0.34647,-0.771797,d>a>c>b
-1.227979,0.930797,0.505382,-0.258415,d>b>c>a
-1.227979,0.930797,0.267013,0.150456,d>c>b>a
-1.232971,0.930797,0.505382,-0.735126,d>c>b>a
-1.232971,0.930797,0.505382,-0.907017,d>c>b>a
-1.232971,0.930797,0.267013,-0.502271,d>a>c>b
-1.227979,0.930797,0.505382,-0.613198,d>b>a>c
-1.227979,0.926115,0.584838,-0.562319,d>b>c>a
-1.227979,0.926115,0.664294,-0.574236,d>b>a>c
-1.232971,0.926115,0.584838,-0.68058,d>b>c>a
-1.232971,0.930797,0.505382,-0.79609,d>c>a>b
-1.252935,0.935479,0.664294,-0.386302,b>d>c>a
-1.252935,0.930797,-0.924829,-0.069106,c>a>b>d
-1.247944,0.935479,0.505382,-0.323046,d>b>a>c
-1.247944,0.935479,-0.368636,-0.140613,d>b>c>a
-1.242953,0.935479,-1.32211,1.867991,c>a>b>d
-1.242953,0.935479,-0.448092,-0.319379,d>c>a>b
-1.237962,0.926115,-1.004285,-0.455517,c>a>d>b
-1.252935,0.935479,0.425926,-0.46606,d>b>c>a
-1.252935,0.935479,0.505382,-0.97119,d>b>a>c
-1.257926,0.935479,0.584838,-0.48852,d>b>a>c
-1.257926,0.935479,0.505382,-0.65216,d>b>c>a
-1.252935,0.930797,-0.130267,-0.371176,d>b>c>a
-1.252935,0.926115,-0.209723,-0.171782,d>a>c>b
-1.208015,0.926115,-1.560478,0.472236,b>c>a>d
-1.222988,0.921434,0.584838,-0.459642,b>d>c>a
-1.222988,0.921434,0.187557,-0.22037,b>a>c>d
-1.222988,0.921434,0.267013,-0.614574,d>b>c>a
-1.222988,0.921434,0.267013,-0.614574,b>d>c>a
-1.227979,0.926115,0.34647,-0.512356,d>b>a>c
-1.232971,0.921434,-0.924829,0.310888,b>d>c>a
-1.242953,0.921434,-0.527548,0.171083,d>b>c>a
-1.252935,0.926115,-1.798847,-0.014101,d>b>a>c
-1.242953,0.921434,-0.924829,1.156591,b>d>c>a
-1.242953,0.921434,-0.845373,-0.417014,d>b>c>a
-1.252935,0.916752,-1.004285,-0.37576,d>b>c>a
-1.247944,0.916752,-1.242653,-0.026477,d>b>c>a
-1.252935,0.91207,-1.083741,-0.027394,d>b>c>a
-1.247944,0.91207,-1.004285,-0.4546,d>b>c>a
-1.247944,0.91207,-1.004285,-0.472019,d>b>c>a
-1.252935,0.91207,-1.004285,0.326931,d>b>a>c
-1.247944,0.916752,-1.083741,0.384686,b>c>d>a
-1.247944,0.91207,-1.004285,-0.340465,d>b>c>a
-1.232971,0.916752,-1.163197,-0.416555,d>b>a>c
-1.237962,0.916752,-1.083741,1.653471,c>a>b>d
-1.227979,0.921434,-0.368636,-0.256124,d>b>c>a
-1.222988,0.916752,-0.845373,-0.674162,d>c>a>b
-1.227979,0.916752,-1.004285,0.795391,b>a>c>d
-1.217997,0.916752,-2.116671,-0.824051,d>a>c>b
-1.222988,0.91207,-1.083741,0.190793,c>b>a>d
-1.217997,0.91207,-0.924829,0.768805,b>d>c>a
-1.257926,0.921434,0.584838,-1.031696,d>b>a>c
-1.252935,0.921434,-1.481022,0.188043,b>c>a>d
-1.198032,0.907388,-0.607004,0.782098,c>b>a>d
-1.193041,0.91207,-1.083741,0.430524,d>b>c>a
-1.203023,0.91207,-0.68646,0.683089,c>a>b>d
-1.208015,0.91207,0.187557,0.111036,d>c>b>a
-1.213006,0.91207,-1.798847,0.810976,d>b>c>a
-1.217997,0.907388,-1.163197,6.217062,c>b>a>d
-1.232971,0.91207,-1.163197,5.629424,b>c>a>d
-1.232971,0.907388,-1.32211,1.413282,b>c>a>d
-1.247944,0.907388,-1.639934,2.755407,b>c>a>d
-1.242953,0.91207,-1.083741,2.510175,b>c>a>d
-1.237962,0.907388,-1.71939,3.672617,b>c>a>d
-1.178067,0.869934,-1.878303,-0.681038,d>a>c>b
-1.247944,0.88398,-2.037215,5.21551,c>a>b>d
-1.222988,0.902707,-0.448092,0.777514,b>c>a>d
-1.222988,0.902707,0.505382,-0.421597,d>b>c>a
-1.227979,0.902707,0.187557,1.075,b>c>a>d
-1.227979,0.902707,-0.368636,2.662356,b>c>a>d
-1.217997,0.902707,-1.798847,0.179792,c>a>d>b
-1.217997,0.898025,-0.209723,-0.260249,b>c>a>d
-1.222988,0.898025,0.34647,-0.600822,d>b>c>a
-1.217997,0.902707,-0.368636,-0.033353,c>d>a>b
-1.208015,0.902707,-0.845373,1.315189,c>a>b>d
-1.208015,0.902707,-0.68646,1.753855,c>a>b>d
-1.193041,0.898025,-1.957759,0.508906,a>c>b>d
-1.198032,0.902707,-1.242653,2.879626,c>a>b>d
-1.198032,0.893343,0.187557,-0.314796,d>b>a>c
-1.198032,0.898025,-0.924829,1.048873,c>a>b>d
-1.203023,0.893343,-0.924829,1.144673,c>a>b>d
-1.208015,0.898025,-1.004285,1.838655,a>c>b>d
-1.183059,0.902707,-1.083741,1.392655,d>b>c>a
-1.18805,0.898025,-0.607004,3.690494,b>c>a>d
-1.178067,0.893343,-0.28918,-0.587529,d>c>b>a
-1.183059,0.893343,-0.130267,0.494696,d>b>c>a
-1.183059,0.888661,0.34647,-0.247873,d>b>a>c
-1.18805,0.893343,0.028645,0.403938,d>b>a>c
-1.183059,0.893343,0.187557,-0.045271,d>c>b>a
-1.193041,0.893343,-1.163197,1.132297,c>a>b>d
-1.193041,0.888661,-0.448092,-0.192868,d>c>b>a
-1.193041,0.888661,-0.050811,0.14358,d>c>b>a
-1.193041,0.888661,-0.845373,-0.119528,a>c>b>d
-1.198032,0.893343,-0.050811,-0.148405,d>b>c>a
-1.198032,0.888661,0.505382,-0.164448,d>b>c>a
-1.198032,0.888661,-0.209723,-0.05948,d>b>c>a
-1.203023,0.888661,-0.050811,0.088575,d>b>c>a
-1.203023,0.888661,-0.209723,0.249007,b>a>c>d
-1.208015,0.893343,-0.209723,-0.139238,d>b>c>a
-1.208015,0.893343,-0.845373,0.434649,c>a>b>d
-1.208015,0.893343,-0.050811,0.188043,d>b>c>a
-1.208015,0.898025,-0.050811,-0.101651,d>c>b>a
-1.213006,0.893343,0.028645,0.686297,d>c>b>a
-1.217997,0.898025,0.425926,0.071157,d>c>a>b
-1.213006,0.898025,-0.130267,1.589298,a>c>b>d
-1.217997,0.893343,0.267013,-0.029227,d>b>c>a
-1.213006,0.893343,-0.209723,-0.332672,d>c>a>b
-1.217997,0.888661,-0.130267,-0.34184,d>b>c>a
-1.208015,0.888661,-0.28918,1.269352,b>c>a>d
-1.198032,0.88398,-0.209723,0.515782,d>b>c>a
-1.198032,0.879298,-0.28918,0.319597,d>b>c>a
-1.198032,0.88398,-0.448092,1.049331,c>b>a>d
-1.18805,0.88398,0.34647,0.622583,b>d>c>a
-1.193041,0.879298,-0.527548,1.455452,b>c>a>d
-1.193041,0.88398,-0.209723,0.722051,b>d>c>a
-1.178067,0.888661,-0.130267,1.327565,b>c>a>d
-1.173076,0.888661,-1.71939,11.744618,b>c>a>d
-1.158103,0.869934,-1.560478,1.041997,d>b>c>a
-1.173076,0.869934,-1.481022,2.202605,c>a>b>d
-1.173076,0.865253,-0.448092,0.769263,d>b>a>c
-1.173076,0.860571,-0.209723,-0.284085,d>b>c>a
-1.168085,0.860571,-1.242653,1.256517,d>b>c>a
-1.227979,0.898025,-0.527548,2.993762,b>c>a>d
-1.227979,0.898025,-0.209723,0.206836,d>b>a>c
-1.232971,0.898025,-0.448092,0.244881,d>c>b>a
-1.232971,0.893343,-0.209723,-0.224954,d>b>c>a
